,index,State,Education,EmploymentStatus,Marital Status,Gender,Customer Lifetime Value,Number of Open Complaints,Months Since Policy Inception,Monthly Premium Auto,Location Code
4839,6750,20,4,10,3,20,5423.136755,3,54,68,1
4840,6753,30,3,10,3,10,12663.99057,0,34,105,3
4841,6754,10,1,10,2,10,5548.031892,0,78,69,3
4842,6757,20,5,10,3,10,2918.576189,0,12,72,3
4843,6758,30,3,10,3,10,2487.649473,0,21,63,2
4844,6759,20,1,10,2,20,9082.833891,0,51,117,1
4845,6760,20,3,10,3,20,5557.934118,0,72,69,3
4846,6761,40,1,10,3,20,5107.163002,1,56,65,2
4847,6762,50,5,10,1,20,5570.21583,1,98,139,2
4848,6763,30,3,10,1,20,5595.389905,0,29,71,3
4849,6764,40,5,10,1,10,11243.90285,0,38,96,2
4850,6767,20,3,10,1,10,2746.921502,0,7,70,3
4851,6769,20,3,10,1,20,8879.790017,0,59,113,2
4852,6770,10,1,30,1,10,3106.48254,0,53,85,3
4853,6771,10,1,10,3,10,5860.16743,0,32,73,1
4854,6772,10,3,10,3,20,9035.671134,0,44,113,3
4855,6773,40,2,10,3,20,7256.576235,0,52,181,1
4856,6775,20,5,10,3,20,2787.501453,0,90,69,3
4857,6777,10,1,10,3,10,5460.315095,2,11,70,2
4858,6778,30,1,10,1,10,26511.60445,0,72,229,3
4859,6779,40,5,10,3,20,3141.333694,0,27,79,1
4860,6781,10,5,10,3,20,8355.958185,0,76,104,3
4861,6782,20,1,10,1,10,3837.492458,0,75,99,3
4862,6783,20,1,30,3,20,2534.990075,0,18,67,3
4863,6784,40,4,10,3,10,5762.472144,0,66,72,3
4864,6786,10,3,30,3,10,12552.64705,0,52,67,3
4865,6788,20,5,10,3,20,4935.642812,0,80,61,3
4866,6789,20,5,10,3,20,5356.137712,0,19,67,3
4867,6791,30,5,10,3,20,2489.387507,5,19,67,2
4868,6792,30,3,40,3,10,7188.292633,0,35,94,3
4869,6793,10,1,10,3,20,35022.45478,0,87,99,3
4870,6794,10,1,40,3,20,2661.729688,2,28,72,3
4871,6795,50,5,10,3,20,12200.78537,0,87,102,1
4872,6796,30,3,10,2,20,29006.67071,0,60,104,3
4873,6798,30,3,10,3,10,2471.528431,0,55,61,1
4874,6799,30,1,10,3,10,2688.860687,2,9,67,1
4875,6800,30,2,10,3,10,2551.226692,0,67,63,3
4876,6802,30,3,10,3,20,6143.898219,0,35,77,1
4877,6803,10,2,10,1,10,8837.334639,0,68,113,1
4878,6805,10,1,10,3,20,2879.63179,0,27,73,1
4879,6806,20,3,10,3,20,2805.098562,0,3,70,3
4880,6807,30,5,10,1,20,6045.625114,3,15,77,1
4881,6808,40,1,10,3,20,5246.278375,0,66,66,3
4882,6809,30,3,40,3,10,4772.931526,0,61,128,3
4883,6810,50,5,10,1,20,3867.965986,0,4,98,3
4884,6812,40,5,10,3,10,9521.222806,0,78,121,1
4885,6813,30,1,40,2,10,7614.669735,0,74,102,3
4886,6815,30,1,10,3,20,3350.687339,0,1,83,3
4887,6816,30,1,10,3,10,2683.492593,0,19,67,3
4888,6817,40,2,10,1,10,42561.63183,0,41,119,3
4889,6819,40,3,10,3,20,4868.807554,0,16,121,3
4890,6820,50,5,10,3,20,5021.150845,0,4,125,3
4891,6821,20,5,10,3,20,3671.818326,0,42,91,2
4892,6822,20,5,40,3,10,5253.487908,2,0,150,3
4893,6823,20,1,10,1,10,12036.62051,0,61,104,3
4894,6825,40,5,10,3,10,3818.468252,5,41,103,3
4895,6826,20,1,10,1,20,2570.433324,0,67,65,2
4896,6827,20,5,10,2,20,2846.171869,0,11,71,3
4897,6829,30,5,10,3,20,10581.275,0,44,133,2
4898,6830,20,3,10,3,10,23144.1327,0,6,193,3
4899,6831,30,5,40,1,20,4605.036646,0,51,63,3
4900,6832,50,1,10,3,20,3939.00637,0,28,99,3
4901,6833,30,3,10,3,20,8104.43256,0,62,67,1
4902,6834,20,1,10,3,10,4165.252177,1,22,105,3
4903,6835,20,5,10,1,10,14065.30235,0,80,61,2
4904,6836,20,5,10,3,20,21991.61598,0,73,109,1
4905,6837,10,1,10,2,20,7590.913301,1,18,65,3
4906,6838,50,1,10,1,20,8018.503854,0,96,68,2
4907,6839,40,2,10,3,20,3554.845264,0,83,88,1
4908,6841,20,5,10,3,10,2915.614781,0,89,73,3
4909,6842,10,2,10,3,20,5554.826011,0,81,69,1
4910,6845,20,1,10,3,20,7606.70898,0,81,96,1
4911,6846,10,1,10,2,20,27789.69235,0,59,89,2
4912,6847,20,3,10,2,10,5971.313496,3,37,78,3
4913,6849,40,5,10,2,10,10745.97948,0,56,91,3
4914,6853,10,1,10,2,10,4983.897914,0,88,65,3
4915,6855,10,2,10,1,20,7218.375778,0,30,90,3
4916,6856,10,3,10,3,10,5160.251878,0,75,129,3
4917,6857,40,1,10,2,10,13115.40751,1,12,171,1
4918,6858,30,2,10,1,20,29874.74493,0,20,94,3
4919,6859,20,2,10,3,20,20237.15039,0,67,63,3
4920,6860,10,5,10,3,10,2580.849899,0,59,66,3
4921,6861,30,5,10,3,10,39561.07502,0,92,110,3
4922,6862,50,3,10,3,20,8186.095915,0,77,102,2
4923,6864,30,1,10,2,10,8474.634723,2,15,73,3
4924,6865,30,1,10,3,20,4723.449803,3,47,61,3
4925,6866,10,5,10,2,20,10484.91535,0,93,89,1
4926,6870,40,1,10,3,20,2802.621642,0,31,71,1
4927,6871,30,3,10,3,20,7455.361568,2,89,94,3
4928,6873,20,5,10,3,20,7316.650059,1,56,62,1
4929,6874,20,1,10,3,10,7443.83286,0,11,93,2
4930,6875,20,3,10,3,20,3086.722253,2,27,77,2
4931,6876,50,1,10,3,20,6727.617003,2,80,84,1
4932,6877,30,3,10,3,10,20266.49877,0,37,103,3
4933,6879,10,1,30,1,10,8564.772996,0,27,113,3
4934,6880,20,1,10,3,20,8086.011196,0,8,100,1
4935,6882,20,1,10,3,20,4273.587765,1,19,106,1
4936,6883,30,3,10,3,20,5908.7518,0,82,73,2
4937,6884,20,3,10,2,20,41787.90343,2,74,119,3
4938,6885,20,3,10,3,20,10633.50496,0,42,132,1
4939,6886,10,1,10,3,20,5450.573438,0,86,68,2
4940,6887,30,4,10,3,10,7035.763363,0,68,87,2
4941,6888,10,3,10,2,10,8203.221246,3,42,74,3
4942,6890,40,2,10,3,20,3352.943699,0,73,83,2
4943,6891,40,2,10,3,20,5017.851448,0,50,62,1
4944,6892,10,1,10,3,20,2753.159194,3,48,70,3
4945,6893,20,1,10,2,10,2619.337376,0,56,66,2
4946,6894,30,4,30,3,20,4867.378203,0,47,63,3
4947,6895,10,5,10,1,10,3061.799398,0,63,78,3
4948,6897,20,5,10,3,10,3259.885006,4,61,85,3
4949,6900,30,1,10,1,10,7427.501786,0,54,96,2
4950,6902,50,3,10,3,10,2637.602689,0,30,66,3
4951,6903,30,3,40,3,10,4969.35768,0,53,67,3
4952,6904,10,3,10,3,20,34611.37896,0,59,109,3
4953,6905,50,5,10,3,20,11618.55713,1,25,297,3
4954,6906,30,3,10,2,10,4762.591249,0,47,61,2
4955,6907,30,1,10,3,20,4879.442929,0,53,61,3
4956,6908,20,5,10,3,10,4330.38602,0,18,107,3
4957,6909,50,5,10,3,10,9095.049868,0,42,116,3
4958,6910,20,1,10,3,20,5524.310373,0,66,69,3
4959,6912,30,1,10,2,10,2588.080213,0,73,66,1
4960,6913,40,2,10,2,10,7176.591051,0,85,183,3
4961,6914,10,3,10,2,20,27890.0576,0,64,99,2
4962,6915,10,1,10,1,10,7280.300642,4,53,67,1
4963,6919,10,1,40,3,20,4766.940473,2,20,64,3
4964,6920,30,5,10,1,10,10439.49667,0,22,88,2
4965,6923,30,5,10,3,20,3821.819872,0,50,95,1
4966,6924,20,2,10,3,20,2863.04871,0,14,71,1
4967,6925,10,1,10,3,20,9420.965855,0,37,118,3
4968,6926,30,4,10,1,10,8767.626534,0,28,111,3
4969,6927,30,2,10,1,10,4571.610619,0,47,115,1
4970,6928,10,5,10,1,20,14514.00519,0,21,181,3
4971,6930,40,5,10,3,10,6243.089247,0,76,78,2
4972,6932,20,1,10,3,10,2719.260911,0,97,68,3
4973,6933,20,3,30,3,20,4803.777507,0,25,62,3
4974,6935,20,1,10,3,20,5169.558551,0,72,65,3
4975,6936,20,1,40,3,20,4082.704584,0,60,107,3
4976,6942,40,4,10,3,20,5442.744248,3,36,69,2
4977,6943,20,2,30,1,10,3551.792574,0,38,96,2
4978,6944,40,2,10,2,10,24138.05975,0,48,67,2
4979,6945,20,1,10,3,10,15415.04407,1,40,194,3
4980,6946,20,3,10,3,20,5517.199137,4,78,71,2
4981,6947,40,1,10,1,10,13448.80973,1,90,117,3
4982,6948,30,3,10,3,10,6689.022728,0,70,84,3
4983,6951,40,1,10,2,20,4376.363592,0,63,111,1
4984,6952,20,3,10,1,10,10506.93706,0,2,88,1
4985,6953,20,5,10,3,10,8667.090494,0,23,109,3
4986,6954,30,4,10,3,20,5938.511892,0,40,74,1
4987,6955,40,1,10,3,20,15277.47796,0,14,191,3
4988,6956,20,2,10,3,10,2551.226692,0,67,63,3
4989,6958,10,5,40,3,10,8161.1704,1,36,114,3
4990,6959,30,2,10,2,10,2784.969185,0,96,70,1
4991,6961,30,1,10,3,10,19363.52743,0,65,70,1
4992,6962,40,1,10,3,20,7154.094304,0,84,182,2
4993,6963,10,3,10,3,10,8779.090552,0,69,219,3
4994,6964,20,2,10,3,20,2731.39917,0,79,68,2
4995,6966,40,5,10,2,10,2616.613903,0,27,66,3
4996,6967,10,1,10,3,10,8044.872393,0,39,67,2
4997,6968,10,1,10,2,10,2534.306443,3,22,71,3
4998,6969,30,1,10,3,20,10014.02955,0,36,124,1
4999,6970,50,3,10,2,10,4745.181764,0,73,61,3
5000,6974,30,1,10,3,20,5107.163002,1,56,65,2
5001,6975,50,3,10,3,20,9384.654502,0,64,116,3
5002,6976,10,5,10,3,10,5007.672425,0,0,62,3
5003,6977,10,1,10,3,10,49423.79557,0,82,137,2
5004,6979,30,3,10,3,20,4892.628631,0,72,61,3
5005,6980,10,5,10,3,20,5365.93282,0,37,66,2
5006,6981,30,3,10,3,20,5163.838813,0,26,64,2
5007,6983,20,2,40,3,20,7403.447336,1,35,98,1
5008,6985,20,1,10,1,10,7229.329257,0,10,93,1
5009,6986,20,1,10,2,20,3300.607083,0,49,84,1
5010,6989,20,5,10,1,20,4349.104278,0,0,110,3
5011,6991,20,5,10,3,20,10114.98621,0,0,84,2
5012,6992,20,5,10,3,10,5259.709581,0,99,67,3
5013,6993,30,5,10,3,10,4013.945512,0,86,100,1
5014,6996,10,3,10,3,20,17738.2012,0,58,110,1
5015,7001,30,5,40,3,20,5575.198201,0,76,73,1
5016,7002,20,3,40,3,10,32144.64957,0,61,103,3
5017,7003,20,1,10,3,10,8223.164916,0,73,101,1
5018,7004,10,5,10,3,20,7462.926263,0,66,93,1
5019,7006,40,3,40,3,20,7028.940001,4,90,63,3
5020,7007,40,1,10,3,20,7406.882612,0,82,62,1
5021,7008,20,5,10,3,10,7582.113842,0,19,64,2
5022,7009,10,5,10,2,20,10719.08467,3,20,90,3
5023,7011,10,4,10,3,10,3528.044252,4,95,92,3
5024,7012,10,3,10,3,20,17085.41462,1,24,62,1
5025,7013,30,5,10,3,20,11955.39598,0,74,99,1
5026,7014,30,3,10,3,10,6366.225775,0,72,80,3
5027,7015,20,3,10,3,20,4669.22664,0,80,116,3
5028,7016,40,3,10,3,20,9100.731403,0,91,113,3
5029,7017,30,2,10,2,10,14663.19646,1,30,73,1
5030,7018,30,5,10,3,10,7529.863445,4,26,66,1
5031,7019,20,5,10,1,10,2647.519741,0,15,69,2
5032,7020,30,1,10,3,20,8072.245595,0,36,101,2
5033,7021,20,3,40,3,20,7644.684144,0,86,99,3
5034,7022,30,1,10,3,10,2485.109896,0,2,62,1
5035,7024,20,3,10,3,20,3129.110699,0,92,78,3
5036,7025,30,1,10,2,10,8349.523082,1,46,109,2
5037,7026,10,1,10,2,20,3241.588659,0,52,81,1
5038,7027,30,1,10,3,20,6925.182046,0,63,86,1
5039,7029,10,1,10,3,20,2885.407442,1,45,72,1
5040,7030,40,3,10,2,20,5979.724161,0,56,76,3
5041,7031,10,1,10,3,20,5416.413581,0,10,67,3
5042,7032,20,1,40,1,20,2345.129694,0,93,63,3
5043,7034,20,3,10,3,10,2839.298304,5,77,74,1
5044,7035,10,3,10,1,20,5595.389905,0,29,71,3
5045,7036,30,1,10,3,20,3979.718986,0,78,99,3
5046,7037,20,3,10,1,20,10925.82157,0,93,90,3
5047,7038,20,2,10,3,20,5669.974517,0,99,70,3
5048,7039,20,3,10,1,20,5168.152276,0,45,64,3
5049,7040,10,1,10,3,10,2760.476712,0,24,69,2
5050,7042,30,5,10,2,20,3816.408655,0,85,95,1
5051,7043,30,3,30,1,10,11172.49931,0,20,63,3
5052,7045,30,1,10,3,20,7480.713618,3,76,65,1
5053,7047,20,2,10,2,20,4626.801093,0,87,114,3
5054,7048,20,3,10,1,10,12157.32992,0,28,103,3
5055,7049,30,5,30,3,20,4792.509792,2,66,66,3
5056,7050,10,1,10,3,10,2821.352024,0,61,71,2
5057,7051,10,5,10,3,20,17441.6378,0,80,217,3
5058,7052,20,1,10,3,20,4202.663699,1,75,105,3
5059,7053,20,1,10,3,20,7851.349465,0,90,66,3
5060,7054,10,3,10,3,20,8932.317753,0,94,112,2
5061,7055,30,3,10,3,10,5059.987477,0,70,63,3
5062,7056,20,5,10,3,20,11196.01927,0,79,93,1
5063,7057,20,3,10,3,10,4430.572112,0,17,112,3
5064,7058,30,5,10,3,10,10330.43794,0,62,87,2
5065,7059,20,5,10,2,20,9918.69966,0,90,63,1
5066,7060,10,3,10,3,10,5876.373894,0,66,73,1
5067,7061,50,5,10,3,10,2734.439188,0,89,69,3
5068,7062,10,1,10,2,20,3694.14876,0,57,92,3
5069,7063,50,1,10,3,20,9521.676094,0,20,118,1
5070,7065,10,3,40,3,10,6431.736287,4,38,95,3
5071,7068,10,2,10,2,10,2393.813375,3,22,63,2
5072,7069,30,1,30,2,20,2359.423599,0,96,63,3
5073,7070,20,5,10,1,20,4080.81891,1,85,106,2
5074,7072,20,5,10,3,10,10914.20446,0,88,137,1
5075,7074,30,1,10,3,10,6625.28717,0,54,83,3
5076,7075,50,1,10,1,20,20067.40315,0,81,101,2
5077,7077,30,1,10,3,20,4171.300175,1,18,106,3
5078,7078,30,3,10,3,10,6689.022728,0,70,84,3
5079,7079,10,4,10,3,10,9009.219409,0,99,113,3
5080,7080,30,1,10,2,10,4974.801539,3,68,65,3
5081,7081,20,3,10,3,10,2506.197852,0,1,62,1
5082,7082,30,5,10,3,20,4967.544169,0,45,62,3
5083,7084,20,1,10,1,20,3146.037899,1,72,82,3
5084,7085,30,1,10,3,20,5963.174005,0,84,74,2
5085,7086,30,4,10,2,10,2860.747385,1,38,74,3
5086,7087,20,1,10,3,20,2857.11061,0,85,70,2
5087,7089,20,5,10,3,10,5715.787663,0,93,72,2
5088,7090,10,1,10,3,10,5113.899098,2,48,64,1
5089,7092,20,1,10,1,10,12036.62051,0,61,104,3
5090,7093,20,3,10,3,20,8679.79601,0,26,109,3
5091,7094,20,5,10,2,10,4911.458509,0,17,62,3
5092,7095,30,2,10,3,10,17429.87777,0,80,109,1
5093,7097,30,3,10,3,20,5671.927479,0,36,71,2
5094,7098,50,5,10,1,20,14413.37774,0,68,73,1
5095,7099,10,1,10,2,20,5217.513287,0,4,66,2
5096,7100,30,1,10,3,20,2363.295991,5,54,65,3
5097,7101,30,3,10,2,10,4655.605831,0,94,117,3
5098,7103,30,5,10,3,10,10248.89802,0,0,129,3
5099,7104,20,1,10,3,20,6897.505859,1,22,173,3
5100,7105,20,1,10,1,20,5010.37931,0,27,63,2
5101,7107,20,5,10,3,20,10208.92761,0,59,129,3
5102,7108,10,3,10,1,20,4961.574919,0,50,65,3
5103,7110,50,3,10,3,20,2755.221411,1,56,70,3
5104,7111,20,5,10,3,10,8271.906799,0,89,69,1
5105,7112,30,3,10,2,10,5927.389227,0,30,152,1
5106,7113,50,3,10,1,20,8548.30415,2,30,112,3
5107,7115,20,3,10,3,20,6446.706674,1,88,80,3
5108,7117,20,3,30,2,20,30286.68586,1,34,103,1
5109,7118,30,3,40,2,20,13840.16012,0,66,119,3
5110,7119,30,5,10,3,20,5391.775844,1,21,68,3
5111,7120,30,5,10,3,10,3847.352801,0,19,96,1
5112,7121,40,3,10,1,10,6369.262355,0,72,83,3
5113,7122,10,5,10,3,20,5316.7566,0,1,66,3
5114,7123,20,4,10,2,10,5124.218174,0,3,64,2
5115,7126,40,1,10,1,10,5763.265424,0,9,76,1
5116,7127,50,5,10,2,10,18370.57004,0,15,234,3
5117,7128,30,1,10,3,10,21923.12272,0,42,109,1
5118,7129,10,2,10,3,20,10546.65545,0,88,88,1
5119,7130,40,1,10,3,20,8388.717011,0,87,69,1
5120,7132,20,2,10,3,20,3238.929524,0,42,80,3
5121,7133,30,5,10,1,20,10960.93667,0,18,95,1
5122,7134,20,3,10,3,20,2660.931663,0,34,66,1
5123,7136,50,3,10,3,10,15483.52986,0,28,196,3
5124,7137,20,1,10,3,10,8940.579278,0,74,111,2
5125,7138,50,1,10,3,20,5083.789524,2,28,64,1
5126,7140,20,5,10,3,10,32098.32209,3,74,105,3
5127,7141,20,5,10,1,10,22332.43946,0,3,97,3
5128,7144,30,1,10,2,10,2936.993695,3,35,77,2
5129,7145,50,3,30,3,10,5112.104787,0,13,67,3
5130,7146,30,1,10,3,20,5119.901412,0,37,65,3
5131,7147,30,4,10,3,10,2494.869528,1,26,62,1
5132,7148,20,1,10,3,10,23594.6802,0,3,66,1
5133,7149,30,1,10,2,20,5656.203464,0,20,72,2
5134,7150,40,5,10,3,10,15673.13621,0,10,78,3
5135,7152,20,2,10,2,10,6418.24871,0,26,81,1
5136,7153,20,3,10,3,20,3055.70113,0,49,77,1
5137,7154,30,2,10,3,10,5746.05593,0,59,72,1
5138,7155,20,1,10,3,10,23594.6802,0,3,66,1
5139,7158,30,1,10,3,20,3409.677392,0,69,85,3
5140,7160,40,3,10,3,20,8337.194193,0,25,69,3
5141,7161,40,1,40,3,10,2346.675378,0,97,62,3
5142,7162,10,5,10,3,20,4991.035369,0,84,62,1
5143,7163,30,5,10,2,10,2879.505701,0,52,74,3
5144,7166,20,1,10,3,10,3155.45562,0,67,80,3
5145,7167,10,5,10,3,10,5292.202092,1,31,66,3
5146,7169,50,5,10,3,20,7618.442045,0,34,63,2
5147,7170,40,1,10,3,10,24610.78085,0,9,76,2
5148,7171,20,5,10,3,20,3142.81161,0,63,78,3
5149,7172,10,3,10,3,20,32021.40422,0,23,100,3
5150,7173,50,5,10,3,20,5096.700181,1,3,65,1
5151,7174,30,3,10,3,20,4889.609695,0,89,122,3
5152,7175,20,1,10,2,10,5112.570311,1,88,65,3
5153,7176,10,3,10,3,20,2725.322949,1,85,69,3
5154,7178,10,1,10,3,20,15042.57658,0,75,190,3
5155,7179,20,4,10,2,10,5308.291752,0,38,66,2
5156,7180,20,2,10,2,20,19160.98994,0,59,239,3
5157,7182,30,5,10,3,20,3791.549972,0,27,95,2
5158,7184,30,3,10,3,20,6950.100195,0,68,88,3
5159,7185,30,5,40,1,20,4605.036646,0,51,63,3
5160,7186,20,3,10,3,20,5864.381825,0,73,72,3
5161,7187,50,1,10,3,20,15374.18296,0,52,128,2
5162,7188,10,5,10,2,10,3230.576665,0,41,81,2
5163,7189,20,1,10,3,20,9294.54951,0,35,77,1
5164,7190,10,1,10,1,20,2504.871709,1,92,64,1
5165,7191,20,2,10,3,20,7081.690974,0,41,87,3
5166,7192,10,4,30,3,20,9560.049227,0,21,122,3
5167,7193,30,1,10,3,20,6756.062791,2,62,86,2
5168,7194,20,1,10,2,10,5290.666331,0,62,68,3
5169,7195,30,3,10,3,10,8391.133455,2,98,106,3
5170,7196,10,5,10,3,10,21151.2328,0,69,77,1
5171,7197,30,5,10,3,10,9264.32766,0,65,115,3
5172,7198,10,4,10,2,20,2853.600347,0,46,71,2
5173,7199,50,3,10,1,10,6245.443568,0,8,79,3
5174,7201,40,5,10,2,10,14789.61805,4,78,129,3
5175,7202,10,1,10,2,20,5324.38786,0,62,68,3
5176,7203,10,4,10,2,20,2862.729074,2,94,73,2
5177,7204,30,2,10,3,20,8614.686004,0,86,107,1
5178,7205,20,5,10,3,10,4931.503095,0,77,62,3
5179,7209,10,2,10,3,10,5261.101863,0,28,66,1
5180,7210,30,5,10,3,20,3274.037562,0,23,81,2
5181,7211,30,3,10,2,10,6134.38779,0,33,78,2
5182,7212,50,1,10,3,20,3690.698916,0,65,92,3
5183,7213,30,5,10,3,20,2776.772734,0,1,69,1
5184,7214,30,4,10,2,10,10972.06778,0,40,137,3
5185,7215,50,2,10,3,20,4177.666255,0,76,104,3
5186,7216,50,3,10,3,10,5838.89915,0,85,73,2
5187,7218,30,5,10,2,10,5109.50079,0,42,66,3
5188,7219,30,3,30,1,10,8278.716567,0,69,226,3
5189,7220,30,5,40,3,10,8682.234653,0,76,115,3
5190,7222,20,5,10,2,10,3230.576665,0,41,81,2
5191,7223,30,3,10,3,10,17019.1929,0,69,211,3
5192,7224,20,5,10,1,10,2647.519741,0,15,69,2
5193,7225,10,1,10,2,10,12883.11573,1,98,109,3
5194,7226,30,5,10,3,20,20930.05217,0,18,66,1
5195,7228,20,1,10,3,10,4836.892172,0,89,61,1
5196,7229,40,2,40,1,20,18745.39592,0,9,99,3
5197,7230,50,5,10,2,10,17367.52612,0,80,112,3
5198,7231,20,5,10,3,20,9012.922138,0,56,112,1
5199,7234,10,2,10,3,20,5453.709172,0,3,67,2
5200,7235,30,3,10,3,10,9106.867749,0,61,114,3
5201,7236,10,3,10,3,10,5013.136429,1,18,126,3
5202,7237,30,5,10,3,20,6672.05628,0,35,165,1
5203,7238,20,5,10,3,20,6521.368813,3,19,82,3
5204,7239,40,3,10,3,20,13024.22378,1,19,110,3
5205,7240,20,3,10,3,10,2748.800067,0,34,68,2
5206,7241,20,1,10,3,20,2803.59608,0,24,70,2
5207,7242,20,1,10,3,10,7231.000788,0,74,61,2
5208,7243,20,3,10,3,20,8329.286254,0,31,104,1
5209,7244,30,2,10,2,20,4626.801093,0,87,114,3
5210,7247,20,1,10,3,20,11533.47722,0,15,96,2
5211,7248,10,5,10,1,20,5349.996572,0,71,67,2
5212,7249,20,2,10,3,20,2855.687705,0,20,70,3
5213,7251,20,3,10,3,20,3470.177816,3,10,86,1
5214,7252,10,5,10,2,20,5895.106386,0,3,74,1
5215,7253,20,3,10,3,20,5065.935608,0,18,63,3
5216,7254,20,3,10,2,20,41787.90343,2,74,119,3
5217,7255,40,3,10,3,20,4882.286714,0,12,123,1
5218,7259,30,5,10,3,10,13869.92705,0,59,118,3
5219,7260,20,3,10,3,10,5213.3743,0,85,131,3
5220,7261,50,5,10,3,20,4911.115538,0,72,62,2
5221,7267,10,5,10,3,20,8675.993821,0,16,108,2
5222,7269,50,3,10,3,10,2618.326183,0,34,66,3
5223,7270,10,1,10,3,10,3349.639274,0,13,84,2
5224,7271,40,3,10,2,20,5979.724161,0,56,76,3
5225,7273,30,3,10,3,20,7882.987485,0,71,99,3
5226,7274,30,1,10,3,10,7748.811,0,39,64,2
5227,7276,20,3,40,2,10,2279.696801,0,49,61,3
5228,7277,30,5,10,3,10,15272.79977,2,56,100,2
5229,7278,30,1,10,3,20,5498.753121,0,92,138,2
5230,7279,30,4,10,2,10,5743.403321,3,61,73,2
5231,7280,30,2,10,3,10,3942.917284,0,59,99,3
5232,7281,30,1,10,3,20,2503.603127,0,3,63,3
5233,7283,20,1,10,3,10,67907.2705,1,18,192,1
5234,7284,40,5,40,3,20,2396.672304,0,18,62,3
5235,7286,20,5,10,3,20,7334.517166,0,88,181,1
5236,7287,30,2,10,3,10,7150.111338,0,52,91,3
5237,7288,40,3,40,3,10,12023.75062,0,9,106,3
5238,7290,20,5,40,1,20,4770.550911,0,37,65,3
5239,7292,50,5,10,3,20,27929.96441,0,26,86,3
5240,7293,20,5,10,3,20,2899.922473,4,8,74,2
5241,7294,20,1,30,1,10,2331.325089,1,39,68,3
5242,7295,10,3,10,3,10,8561.561976,0,51,108,3
5243,7296,30,5,10,3,10,11280.72641,0,81,96,3
5244,7297,20,1,10,2,20,2764.024716,0,91,70,3
5245,7298,50,5,10,3,10,2580.849899,0,59,66,3
5246,7299,40,4,10,3,20,10856.01489,0,0,90,1
5247,7300,20,3,10,3,20,4150.836913,0,77,104,3
5248,7301,30,1,10,2,10,16979.79757,0,56,73,3
5249,7304,10,5,10,3,20,41103.24183,1,89,116,3
5250,7306,30,3,10,2,10,7013.436657,0,38,88,1
5251,7307,20,5,10,3,10,8658.863813,0,45,109,2
5252,7308,20,4,10,3,10,5214.342348,0,44,65,1
5253,7311,20,1,10,3,20,22242.51659,0,46,110,1
5254,7312,30,5,10,3,10,12280.76661,0,1,102,3
5255,7314,20,3,10,2,10,7488.785177,0,59,64,3
5256,7316,40,1,10,3,20,30081.36783,0,3,108,1
5257,7317,30,5,10,3,20,3745.374656,0,54,94,1
5258,7318,10,1,10,3,10,13246.56841,1,36,169,3
5259,7319,10,3,10,3,10,5008.275979,0,60,123,1
5260,7321,30,5,10,2,20,5146.898635,0,24,64,1
5261,7322,50,1,30,2,10,6540.204626,0,32,89,1
5262,7323,10,5,10,2,10,7159.806745,0,69,90,1
5263,7324,30,3,10,3,10,6087.302608,0,46,76,1
5264,7325,20,5,10,2,10,9772.736775,0,76,83,1
5265,7329,50,5,10,3,20,3580.261881,1,44,90,2
5266,7330,40,1,10,3,20,5821.128509,0,84,72,1
5267,7331,40,3,10,2,20,2839.56968,1,58,73,3
5268,7332,30,3,10,3,10,10097.19837,0,26,63,2
5269,7333,30,3,10,3,20,2674.227315,0,1,67,3
5270,7334,40,1,10,2,20,4515.445404,0,44,115,1
5271,7336,30,3,10,3,10,2809.766683,0,67,70,3
5272,7338,30,4,10,1,10,5272.518472,0,1,66,1
5273,7339,30,1,10,3,20,6712.294021,0,75,83,1
5274,7340,50,5,10,2,10,8188.976576,0,88,103,3
5275,7342,10,1,10,2,20,4376.363592,0,63,111,1
5276,7343,20,3,10,3,10,3713.803592,0,56,92,3
5277,7344,10,3,30,3,10,7590.050089,0,95,66,3
5278,7345,20,2,10,2,10,2795.735679,0,61,69,1
5279,7346,40,1,10,3,20,8640.753192,0,66,109,1
5280,7347,50,3,40,2,10,2624.896858,0,59,71,3
5281,7350,10,5,10,3,10,6047.02516,1,60,76,3
5282,7351,20,2,40,1,20,8221.870429,0,75,108,3
5283,7352,30,5,10,1,20,6798.272436,3,53,94,3
5284,7353,30,5,10,1,10,12817.41348,0,25,67,2
5285,7354,10,1,10,1,20,5219.886414,0,84,66,2
5286,7355,40,5,10,3,20,6140.242989,0,68,77,3
5287,7357,30,3,10,3,10,7356.559341,0,92,92,2
5288,7358,30,2,10,3,20,32725.2974,0,87,134,2
5289,7359,30,3,10,1,10,7057.463184,0,57,90,1
5290,7361,30,5,10,2,10,5563.771927,0,41,71,3
5291,7362,20,3,40,3,20,7451.479991,0,39,65,3
5292,7364,50,2,10,3,10,12584.00638,0,75,103,1
5293,7366,10,3,10,1,20,17776.82267,0,67,223,3
5294,7367,40,5,10,3,10,2757.383982,0,34,69,3
5295,7368,30,4,10,1,10,7535.42519,0,36,65,3
5296,7369,20,3,10,2,20,2826.804029,0,64,71,3
5297,7370,30,1,10,3,10,7326.544855,0,61,92,1
5298,7371,20,5,10,3,10,6633.137616,0,84,83,1
5299,7373,20,3,10,3,10,8598.185237,0,34,73,2
5300,7374,10,3,10,3,20,8586.801328,0,33,72,1
5301,7375,10,2,10,1,20,2417.777032,3,51,65,3
5302,7376,10,5,10,3,10,2693.663643,0,61,69,1
